hour,price,category,frequency,is_essential,deliberation_minutes,on_wishlist,impulse_level
8,432.45,beauty,2,0,911,1,0
0,388.45,food,15,1,5,0,2
0,281.78,electronics,17,0,590,1,0
7,322.63,electronics,11,0,329,1,0
11,143.43,clothing,16,0,77,1,1
17,111.88,beauty,18,0,94,0,2
6,97.33,home,4,1,63,0,0
9,488.13,home,2,0,1178,1,0
0,239.99,entertainment,7,0,26,0,2
8,48.24,clothing,13,1,7,0,2
22,132.5,clothing,11,1,2643,0,2
4,206.77,home,8,0,5,0,2
18,218.78,food,10,0,7,0,3
20,216.39,beauty,13,0,9,0,3
7,113.11,food,16,1,9,0,2
19,239.9,clothing,11,0,97,0,2
22,477.69,home,10,0,154,1,1
2,15.47,beauty,16,0,143,0,3
17,59.54,home,11,1,1314,1,0
16,134.87,entertainment,16,0,1136,0,2
16,102.17,food,1,1,959,1,0
6,445.28,entertainment,12,0,3,0,3
16,297.07,electronics,1,0,256,0,0
21,379.91,beauty,6,0,220,1,0
14,19.35,entertainment,17,0,3,0,3
15,34.93,clothing,18,0,3220,1,1
5,301.86,food,13,0,3,0,3
18,59.34,food,16,1,414,1,0
20,296.18,electronics,4,0,1,0,2
7,251.62,home,15,1,3,0,2
16,390.36,clothing,16,0,23,0,3
20,402.31,entertainment,12,0,718,1,0
13,137.33,entertainment,2,0,33,0,1
17,341.96,electronics,15,0,94,1,0
6,403.74,food,9,1,5,0,0
14,110.47,electronics,10,0,547,1,0
9,439.43,home,5,1,40,0,2
19,9.9,clothing,15,0,1,0,3
7,396.97,entertainment,9,0,1,0,3
13,248.76,home,11,0,72,0,2
8,474.34,electronics,2,0,23,0,2
10,498.28,home,7,1,3268,0,1
20,21.67,beauty,12,0,7,0,2
10,81.48,home,20,0,219,1,0
11,83.68,beauty,2,0,49,0,1
19,330.91,entertainment,13,0,361,1,1
19,412.15,food,8,1,16,0,0
11,136.04,clothing,8,1,210,0,0
18,63.08,electronics,9,0,10,0,1
5,342.9,food,6,1,413,1,0
20,306.58,food,3,1,68,0,0
0,15.89,food,7,1,9,0,1
4,351.39,beauty,13,0,161,1,2
1,153.97,clothing,2,0,5,0,3
1,455.22,electronics,10,0,20,0,2
6,458.03,electronics,15,0,69,0,2
14,443.06,home,17,0,1050,1,1
22,168.11,beauty,11,0,6,0,3
11,429.72,home,6,1,59,0,1
6,383.52,food,14,0,138,0,2
18,180.74,clothing,17,0,2,0,3
11,325.03,beauty,14,0,1,0,3
21,363.29,electronics,11,0,770,1,0
16,66.35,entertainment,20,0,334,1,0
23,253.39,entertainment,4,0,2859,1,0
22,382.29,home,18,1,11,0,0
22,423.43,beauty,1,0,5443,1,0
8,147.61,beauty,10,1,38,0,1
0,224.59,entertainment,20,0,348,1,1
11,302.66,food,12,1,568,0,1
2,430.11,home,5,0,74,0,2
10,153.51,entertainment,16,0,1856,1,0
18,437.57,electronics,10,0,2024,1,1
6,259.59,food,10,1,175,0,0
7,243.85,entertainment,20,1,14,0,2
22,146.09,electronics,12,0,51,1,2
9,286.75,beauty,14,0,396,1,1
23,423.5,clothing,14,0,169,1,1
18,173.75,entertainment,16,0,163,1,1
18,114.39,clothing,6,0,77,0,2
8,313.91,clothing,13,0,40,0,3
4,247.96,beauty,16,0,849,1,2
2,471.25,electronics,4,0,1161,1,1
3,250.74,beauty,2,1,627,1,0
11,171.51,food,10,1,2,0,1
10,444.43,electronics,14,0,19,0,3
13,496.09,beauty,7,0,574,0,2
21,244.41,entertainment,14,0,249,0,2
19,181.28,clothing,10,0,3,0,2
2,19.83,entertainment,2,0,120,1,1
2,188.43,electronics,16,0,97,0,2
2,314.74,home,15,1,2575,1,0
17,194.94,clothing,20,0,974,1,0
2,335.77,entertainment,2,0,19,0,3
16,491.75,home,12,0,1088,1,1
2,21.54,electronics,18,1,3034,1,0
3,187.86,food,6,1,82,0,1
1,21.32,beauty,7,0,1,0,3
22,112.48,home,14,1,14,0,2
5,455.28,beauty,8,0,50,0,2
16,88.93,beauty,3,0,15,0,3
16,152.09,entertainment,17,0,25,0,2
14,218.98,food,9,1,53,0,1
23,8.91,food,10,1,203,1,0
9,97.24,entertainment,14,0,246,1,1
23,409.01,electronics,9,0,520,1,1
20,281.61,beauty,6,0,4,0,2
13,206.2,entertainment,20,0,1666,1,0
2,343.13,home,16,1,35,0,1
8,306.65,food,10,1,121,0,0
2,156.45,electronics,13,0,329,1,1
18,310.22,electronics,8,1,2343,1,0
13,204.67,beauty,5,0,7627,1,0
4,315.17,home,1,0,2,0,3
12,137.79,home,13,1,9,0,2
16,36.62,clothing,18,1,378,1,0
4,125.28,beauty,5,0,3,0,3
4,96.94,clothing,8,0,71,1,0
22,281.21,electronics,2,0,41,0,3
2,105.86,entertainment,16,0,9,0,3
16,482.01,entertainment,17,0,171,0,3
10,167.29,entertainment,11,0,10,0,2
12,327.6,beauty,12,0,1,0,3
12,283.0,clothing,2,0,2361,1,0
23,70.22,entertainment,16,0,1153,1,1
8,470.62,electronics,7,0,24,0,2
5,236.11,electronics,14,1,5,0,2
11,100.48,electronics,9,1,216,1,0
4,48.45,beauty,17,0,574,1,1
22,54.38,electronics,5,1,4177,1,0
20,289.35,home,17,1,5,0,1
0,403.21,entertainment,12,0,360,1,2
10,440.17,home,11,1,17796,1,0
8,494.5,food,6,1,1,0,1
15,450.03,entertainment,7,0,1,0,3
18,347.46,clothing,9,1,20,1,0
3,5.77,clothing,17,0,41,1,2
15,26.39,electronics,5,1,403,1,0
8,178.04,beauty,10,0,16,0,1
11,310.98,clothing,11,0,56,0,3
22,94.19,home,20,1,45,0,1
9,111.71,home,7,1,1,0,1
0,315.62,entertainment,12,0,795,1,2
2,10.37,food,5,1,33,0,1
14,147.31,food,15,1,82,0,1
7,483.38,food,2,1,150,1,0
4,224.52,food,3,1,3,0,2
11,202.08,clothing,6,1,38,0,2
13,484.17,electronics,17,1,1,0,2
8,229.58,electronics,11,1,388,0,1
4,447.65,beauty,8,0,106,0,3
23,33.43,entertainment,11,0,2828,1,0
11,452.19,beauty,14,0,50,1,1
18,6.36,entertainment,3,0,1,0,3
2,350.42,clothing,13,0,230,0,3
6,406.05,food,12,1,231,1,0
7,381.32,food,1,1,436,1,0
16,144.53,home,11,0,61,0,1
13,168.77,clothing,15,0,1660,1,1
3,354.6,food,2,1,162,1,0
21,136.21,beauty,17,0,1,0,3
21,168.8,clothing,19,1,138,0,1
9,39.07,beauty,3,0,641,1,0
16,21.22,electronics,4,1,110,1,0
9,198.72,electronics,8,1,14,0,0
7,8.22,entertainment,12,0,12740,1,0
22,435.9,clothing,19,0,149,0,3
3,205.78,electronics,8,0,2,0,3
20,325.15,clothing,15,1,73,0,1
8,223.21,clothing,6,0,456,0,3
19,88.96,beauty,8,0,33,0,2
20,410.78,beauty,16,1,49,0,1
17,190.19,home,4,1,127,0,0
11,23.22,home,4,1,2290,0,0
22,388.24,food,1,1,32,1,0
1,344.39,beauty,12,0,102,0,3
12,305.25,home,7,1,1,0,1
15,296.48,entertainment,10,0,21,1,0
19,358.13,electronics,10,1,2138,1,0
22,401.71,electronics,12,0,1,0,3
10,287.61,electronics,15,1,5,0,2
12,433.18,clothing,19,1,106,1,0
0,237.14,beauty,11,0,1,0,3
23,95.23,clothing,19,0,316,1,0
0,381.24,beauty,13,0,29,0,3
2,65.03,entertainment,17,0,291,1,1
3,18.06,home,8,1,607,1,0
20,38.66,electronics,19,1,1228,0,0
20,236.34,clothing,7,0,74,0,2
12,335.05,home,1,1,15,0,1
21,335.15,home,15,1,32,0,0
15,393.52,clothing,9,0,10,0,2
22,195.92,food,4,1,201,1,0
20,329.74,beauty,20,0,2185,1,2
0,482.25,entertainment,7,0,142,0,3
11,198.22,home,4,0,10,0,1
4,23.27,clothing,7,0,125,1,1
23,417.78,beauty,15,0,31,0,3
21,306.86,electronics,2,1,2815,1,0
13,236.15,electronics,17,0,3,0,2
11,272.96,home,5,0,78,0,2
15,134.76,entertainment,10,0,60,0,2
11,432.34,home,20,0,528,0,2
20,277.28,food,18,1,114,1,0
18,297.18,clothing,6,0,9,0,3
2,307.76,clothing,13,0,775,0,3
18,65.93,entertainment,16,0,2328,1,0
13,481.27,home,7,1,1026,1,0
1,110.38,clothing,8,0,1,0,3
6,24.6,beauty,13,0,134,0,2
23,363.23,entertainment,12,0,67,1,0
10,93.08,beauty,6,1,9,0,1
8,388.9,entertainment,9,0,107,1,1
5,281.47,entertainment,19,0,55,0,3
9,374.27,clothing,15,1,1,0,1
4,73.04,food,3,1,10,0,1
13,171.15,clothing,8,0,840,1,0
23,406.5,entertainment,12,0,9,0,3
1,161.55,entertainment,16,0,4,0,3
18,44.04,electronics,7,1,101,1,0
9,109.78,beauty,11,0,551,1,0
22,42.86,beauty,11,0,150,1,0
18,74.66,entertainment,6,0,152,1,0
1,367.87,food,13,1,1,0,2
14,323.61,entertainment,6,0,1614,1,1
6,290.43,entertainment,18,0,7,0,3
14,488.36,home,18,1,175,1,0
18,380.71,food,19,1,4064,1,0
3,34.92,beauty,3,1,881,1,0
15,390.86,home,16,1,1242,1,0
8,421.54,food,4,0,276,1,0
16,400.85,home,18,0,88,0,2
19,447.36,home,4,1,627,1,0
20,295.18,electronics,15,0,904,1,0
16,156.81,home,3,1,113,1,0
15,23.6,food,10,1,523,1,0
20,50.79,entertainment,10,0,49,0,2
5,195.25,electronics,11,0,359,1,2
5,6.61,food,4,1,144,1,0
8,397.56,home,6,1,223,1,0
9,6.96,clothing,15,1,246,1,0
8,195.54,clothing,20,0,6,0,3
8,238.78,clothing,2,0,234,0,3
7,463.54,home,3,1,290,0,0
11,58.64,food,11,1,142,1,0
23,47.28,food,1,0,5865,1,0
20,57.81,electronics,13,1,1,0,1
19,172.03,electronics,3,0,91,0,1
10,138.56,food,7,1,13,0,1
11,366.76,clothing,5,0,1,0,3
19,401.06,clothing,11,0,112,0,2
10,278.2,entertainment,20,0,115,1,0
15,276.66,home,2,0,4380,1,0
9,298.36,food,3,1,32,0,1
20,344.36,beauty,10,0,413,0,2
19,138.82,clothing,10,1,179,1,0
2,112.12,home,12,0,2768,1,0
18,292.64,home,4,1,96,1,0
10,81.15,clothing,6,0,64,1,0
14,154.48,clothing,5,1,10,0,1
20,154.85,electronics,14,0,4,0,3
16,198.55,electronics,20,1,281,1,0
17,77.7,food,20,1,298,0,1
14,444.02,electronics,20,0,1,0,3
9,478.51,beauty,19,0,4,0,3
10,99.74,food,4,1,641,1,0
3,53.7,clothing,17,0,570,1,1
3,182.86,home,6,0,627,1,0
5,273.86,beauty,1,0,156,1,0
23,438.99,electronics,13,1,112,1,0
2,316.72,food,1,0,122,1,0
8,83.67,home,14,1,651,1,0
14,239.67,clothing,10,0,13,0,3
23,102.96,beauty,19,0,60,0,2
22,455.41,entertainment,13,0,213,1,1
17,351.9,entertainment,16,0,1498,1,1
14,326.89,food,10,1,27,1,0
7,417.12,beauty,2,0,40,1,2
2,14.24,beauty,20,0,2,0,3
4,145.41,entertainment,5,0,594,1,0
11,148.22,clothing,14,0,11,0,3
17,298.34,food,19,1,425,0,1
13,377.47,beauty,8,0,3706,1,0
5,113.67,beauty,4,0,649,1,1
16,290.4,entertainment,7,0,40,0,3
14,276.89,entertainment,17,1,12,0,1
23,459.71,electronics,6,0,898,1,0
14,387.77,food,3,1,12,0,0
18,121.46,clothing,14,0,3,0,3
21,45.03,food,11,1,2,0,1
23,33.23,clothing,16,0,36,0,3
0,250.33,electronics,1,0,19,0,2
9,285.34,beauty,19,0,81,0,2
12,102.92,electronics,15,1,2,0,1
13,67.0,clothing,8,0,473,1,0
10,456.42,electronics,3,0,126,0,2
17,143.34,electronics,9,0,305,1,0
11,293.44,electronics,4,1,55,0,0
6,355.45,beauty,11,0,129,1,1
3,293.01,food,12,1,15,0,2
3,17.83,entertainment,16,0,400,1,1
7,488.78,entertainment,8,0,40,1,1
19,9.86,electronics,1,1,4,0,1
15,442.04,food,5,1,237,1,0
22,246.0,home,15,0,14,0,2
22,103.37,beauty,6,0,53,0,3
3,74.26,clothing,15,1,118,0,1
16,408.92,beauty,19,0,405,1,1
9,339.0,beauty,11,0,3,0,3
3,39.95,food,15,1,4,0,2
13,125.86,entertainment,7,0,80,1,1
6,123.11,clothing,1,0,90,0,2
5,487.12,clothing,14,0,403,1,1
18,444.87,beauty,1,1,34,0,2
17,52.28,clothing,8,0,140,1,0
11,359.06,beauty,2,0,1158,1,1
16,80.77,clothing,9,1,75,1,0
1,71.68,electronics,14,1,3,0,2
15,268.81,beauty,7,0,248,1,0
18,305.26,entertainment,1,0,151,1,0
0,143.65,beauty,10,0,286,1,1
23,106.44,electronics,5,1,10,0,2
2,436.04,clothing,10,0,864,1,0
0,316.36,clothing,7,1,885,1,0
10,480.22,entertainment,19,0,210,1,0
15,381.12,food,5,1,20,0,0
11,214.52,beauty,15,0,75,1,0
12,398.48,clothing,17,0,16,0,3
17,470.77,home,16,0,8,0,3
14,248.1,entertainment,15,0,2,0,3
6,252.55,entertainment,3,0,897,1,0
17,46.59,home,8,0,1,0,2
5,25.65,home,16,1,81,1,0
3,295.53,electronics,11,0,38,0,2
16,405.2,clothing,15,0,1259,1,0
3,271.58,beauty,1,0,454,0,2
21,204.36,electronics,2,1,1,0,0
3,177.18,entertainment,11,0,40,0,3
18,57.49,home,11,1,348,1,0
4,21.32,electronics,10,0,4,0,3
18,95.44,clothing,19,0,3394,1,1
13,117.81,electronics,14,0,36,1,1
1,370.75,beauty,3,0,70,1,2
17,330.08,food,2,1,117,1,0
21,326.2,beauty,11,0,377,0,2
8,144.8,clothing,15,0,20,0,3
22,298.77,entertainment,15,0,96,0,3
16,271.33,home,6,0,245,0,1
4,487.6,clothing,2,0,9,0,3
4,341.17,clothing,9,1,111,0,1
9,249.77,clothing,4,0,624,1,0
3,345.6,electronics,16,0,18,1,2
8,51.92,clothing,10,0,31,0,3
2,263.3,electronics,9,1,1,0,2
9,153.81,entertainment,2,0,23,0,2
13,237.66,clothing,1,0,573,0,2
14,390.4,food,8,1,44,0,1
1,348.0,beauty,10,0,7,0,3
14,125.92,electronics,13,0,4,0,2
18,495.98,entertainment,9,0,1,0,3
1,378.61,beauty,2,0,15,0,3
16,491.39,entertainment,15,0,31,0,2
16,467.08,home,5,1,951,0,0
5,145.4,clothing,10,0,324,1,0
21,99.87,clothing,17,0,21,0,3
7,72.27,clothing,9,0,159,0,2
11,52.96,clothing,6,0,59,0,2
15,33.15,food,9,1,1,0,1
8,102.92,food,12,1,12,0,2
15,151.53,beauty,11,0,641,1,1
2,438.29,beauty,5,0,2431,1,1
10,132.63,beauty,3,0,1,0,3
0,321.84,clothing,13,1,3099,1,0
23,204.0,home,7,1,3881,1,0
4,92.39,beauty,10,0,27,0,3
13,393.17,entertainment,8,0,3032,1,1
6,282.47,beauty,5,0,51,0,2
3,417.1,clothing,11,0,9,0,3
22,307.5,electronics,5,0,3,0,3
17,141.23,electronics,11,1,9,0,1
10,269.98,food,13,1,26,0,1
19,187.53,home,4,1,54,0,0
21,158.92,clothing,6,0,340,1,0
11,279.8,home,8,0,10,0,1
22,107.1,beauty,11,0,37,1,2
16,19.98,clothing,16,0,73,0,2
22,334.5,clothing,19,0,160,0,3
14,405.11,electronics,9,0,52,0,2
4,182.27,electronics,16,0,79,0,1
9,390.41,electronics,19,1,3,0,2
7,21.79,entertainment,10,0,10,1,0
0,196.33,home,17,0,2341,1,0
17,220.02,beauty,15,0,219,1,1
6,250.94,home,8,0,9,0,2
17,179.06,beauty,10,0,144,1,1
18,54.83,clothing,1,0,3411,1,0
14,82.79,electronics,9,0,50,1,0
6,303.51,clothing,3,0,306,1,1
19,427.95,food,5,1,2,0,1
14,20.39,home,5,1,867,1,0
21,469.35,clothing,16,1,158,1,0
12,388.06,food,5,1,14303,0,0
7,376.01,beauty,19,0,11,0,3
19,256.72,home,9,0,15,0,2
14,280.62,electronics,5,0,512,1,0
2,394.25,entertainment,19,0,16,0,3
23,134.97,electronics,20,0,968,0,2
22,313.47,entertainment,17,0,52,1,2
23,100.56,clothing,16,0,95,1,1
23,432.27,food,15,1,79,0,1
4,425.75,beauty,9,0,1369,1,1
19,482.67,entertainment,5,0,434,1,1
13,459.47,electronics,1,0,28,1,1
1,142.69,entertainment,11,0,45,1,3
5,278.45,food,17,1,219,1,0
0,178.36,food,5,1,4,0,1
1,241.03,beauty,10,0,12223,1,1
11,89.01,home,5,1,1,0,2
13,247.73,electronics,6,1,2415,1,0
22,136.17,food,15,1,37,0,1
22,223.03,food,20,1,1038,0,1
5,44.51,electronics,4,1,502,1,0
0,247.41,food,3,1,1,0,3
20,129.43,beauty,17,0,1,0,3
21,394.71,electronics,7,0,29,1,0
11,240.82,clothing,1,0,759,1,0
18,281.92,clothing,18,0,972,1,0
18,494.13,clothing,16,0,204,0,3
14,227.4,food,4,0,6,0,2
6,445.1,electronics,3,0,28,0,2
1,447.39,food,15,1,20,0,2
19,321.26,beauty,1,0,12,0,3
22,14.18,home,2,1,2826,1,0
17,329.33,entertainment,3,0,81,0,2
3,263.61,electronics,12,1,14,0,2
20,351.34,home,14,0,79,1,1
6,42.32,electronics,20,0,1,0,2
16,362.18,electronics,4,0,196,0,1
19,19.63,food,7,1,44,0,0
16,271.52,entertainment,1,0,232,1,0
2,235.1,clothing,6,0,29,0,1
3,473.67,clothing,2,0,2,0,3
13,249.34,electronics,17,0,49,0,3
10,342.97,electronics,1,0,581,0,1
3,155.31,clothing,10,0,3000,0,2
5,451.12,entertainment,14,0,2,0,3
4,225.43,home,14,0,13,1,2
3,147.58,beauty,5,1,487,0,0
7,327.39,electronics,11,0,12,0,3
22,133.33,entertainment,5,0,2,0,2
8,332.89,electronics,20,0,13,0,2
9,57.78,beauty,13,0,9,0,3
14,280.18,beauty,18,0,350,0,2
18,257.82,beauty,12,0,28,0,3
19,42.31,clothing,2,0,60,0,1
13,231.58,food,14,1,466,1,0
14,314.28,beauty,19,0,2,0,3
10,112.23,entertainment,2,0,3454,1,0
18,110.32,clothing,14,0,539,1,1
21,300.83,food,9,0,6,0,3
14,275.56,electronics,15,1,515,1,0
20,296.64,entertainment,12,0,50,0,2
14,189.77,home,6,0,131,0,1
18,74.08,clothing,8,0,14,0,3
5,237.46,food,11,1,849,1,0
11,197.75,entertainment,6,0,88,1,0
7,7.41,home,11,1,44,0,1
18,177.72,home,4,1,113,1,0
9,94.91,entertainment,13,1,35,0,1
23,427.77,electronics,16,0,10258,1,1
20,304.85,beauty,7,1,756,0,0
8,41.22,food,13,1,38,1,0
18,260.21,entertainment,18,0,216,0,3
19,498.99,entertainment,15,0,124,1,1
15,401.63,entertainment,2,1,69,1,0
12,54.16,electronics,8,1,84,0,0
1,393.05,beauty,19,1,20,0,1
15,495.96,electronics,7,1,533,0,0
21,365.46,entertainment,8,0,58,0,2
13,97.3,clothing,12,0,13,0,3
9,417.06,beauty,11,0,658,1,1
16,221.38,clothing,17,1,54,0,1
23,252.24,clothing,9,1,29,0,2
7,315.74,electronics,4,0,31,0,2
16,237.71,entertainment,7,0,1,0,2
5,45.67,food,5,1,14,1,0
18,418.08,home,6,1,105,0,0
0,12.08,beauty,4,0,37,0,1
21,349.54,electronics,9,0,86,1,0
11,212.86,entertainment,3,0,26,0,2
8,59.68,entertainment,13,0,701,1,1
13,276.29,food,19,1,483,1,0
21,410.3,electronics,12,0,143,0,2
21,473.32,entertainment,12,0,1,0,3
12,203.43,electronics,16,0,239,1,0
11,67.23,home,11,0,378,1,0
13,158.87,electronics,6,1,61,1,0
9,288.75,home,17,1,151,1,0
17,253.13,food,15,1,387,0,1
4,87.47,entertainment,3,0,1,0,2
22,25.09,home,6,1,17,0,0
21,119.92,home,14,0,1067,1,0
1,193.05,entertainment,5,0,27,0,2
13,105.07,clothing,8,1,653,0,2
8,127.35,food,3,1,265,1,0
18,411.28,food,8,1,24,0,0
3,461.28,home,9,0,3,0,2
8,253.37,electronics,11,0,73,1,0
4,349.78,electronics,5,0,185,1,0
2,141.86,entertainment,20,0,786,1,1
14,355.22,home,7,1,296,0,0
18,440.45,food,17,1,1,0,0
21,124.56,electronics,13,0,4,0,2
13,486.82,food,7,1,132,0,0
18,180.92,beauty,18,0,2209,1,0
14,328.4,food,11,0,1716,1,1
1,347.79,home,20,0,1,0,3
23,218.92,electronics,14,0,464,1,1
15,213.35,food,19,1,3,0,2
21,468.25,electronics,5,0,1,0,3
3,245.2,home,15,1,103,0,1
23,420.04,clothing,3,0,7903,1,1
20,494.08,entertainment,3,0,1075,1,0
19,159.84,beauty,5,0,9668,1,0
21,229.83,clothing,5,1,155,0,0
11,320.29,home,2,0,5,0,3
23,399.27,food,10,1,156,0,0
13,345.87,food,2,1,2070,1,0
13,112.45,food,20,1,3,0,2
1,263.35,electronics,7,0,45,1,0
10,124.09,home,3,0,827,1,0
1,323.39,electronics,11,0,34,0,3
16,419.9,clothing,9,0,304,1,1
9,266.96,food,12,1,286,1,0
0,381.18,beauty,20,0,198,0,3
5,260.17,home,19,0,96,0,1
4,136.17,clothing,10,0,886,1,0
0,454.11,clothing,15,0,1,0,3
5,121.63,electronics,8,0,103,1,0
15,239.98,beauty,8,0,1368,1,0
8,223.21,clothing,15,1,116,1,0
7,172.09,electronics,18,0,201,1,0
3,93.96,entertainment,14,0,280,1,1
21,127.3,food,19,1,2836,1,0
8,93.72,beauty,2,0,238,0,1
11,34.14,beauty,4,0,358,1,0
7,320.11,home,2,1,439,0,0
23,272.1,home,11,1,20,0,2
14,239.21,food,19,1,35,1,0
19,432.95,food,15,0,14,0,2
3,78.28,entertainment,12,0,3,0,3
11,160.95,beauty,3,0,73,0,1
2,395.94,clothing,14,0,2033,1,1
5,21.63,beauty,13,0,1,0,3
10,301.03,clothing,1,0,5,0,2
6,199.97,food,13,1,29,1,0
5,375.63,home,14,1,241,1,0
5,346.56,beauty,1,0,14,0,3
4,86.75,entertainment,13,0,308,1,2
5,233.6,clothing,17,0,26,0,3
17,163.21,entertainment,4,0,100,0,1
6,272.5,electronics,7,1,167,1,0
1,450.26,beauty,14,0,55,0,3
10,259.67,entertainment,16,0,28,0,3
9,204.23,home,14,1,8999,1,0
21,157.99,entertainment,1,0,6595,1,0
13,320.67,food,6,1,81,0,1
11,326.01,beauty,14,0,3,0,3
2,170.42,beauty,14,0,5469,1,1
14,159.74,food,11,0,1,0,3
16,186.39,beauty,16,0,219,0,2
11,353.3,home,12,0,18,0,2
13,11.24,beauty,8,0,35,0,3
10,80.96,home,13,0,32,0,3
20,74.14,clothing,19,1,3,0,2
4,166.4,beauty,9,0,9,0,2
18,318.78,beauty,7,0,320,1,1
15,201.27,clothing,9,1,885,1,0
13,156.91,clothing,6,0,50,0,3
17,43.35,entertainment,5,0,22,0,3
3,12.99,food,12,1,14730,1,0
21,99.15,food,6,1,91,1,0
2,359.57,beauty,10,0,35,0,3
17,133.85,entertainment,14,0,81,0,2
10,103.08,clothing,18,0,20,0,2
21,499.37,electronics,16,0,44,0,3
0,29.9,entertainment,17,0,1862,1,1
13,490.37,entertainment,20,0,157,0,2
13,465.0,clothing,19,0,188,1,1
13,255.25,beauty,12,0,334,1,0
10,171.02,food,11,1,225,0,0
18,240.98,food,13,1,4,0,2
4,109.3,food,11,1,8,0,2
15,126.3,electronics,14,0,49,0,1
19,357.24,entertainment,2,0,2574,1,1
5,100.26,beauty,8,0,4177,1,0
13,211.01,clothing,2,0,24,0,2
9,301.75,beauty,13,1,599,1,0
12,435.69,entertainment,6,0,25,0,2
23,374.37,beauty,17,0,41,0,2
19,483.65,electronics,9,0,1,0,3
0,378.19,beauty,20,0,6,0,3
13,312.68,electronics,14,0,2714,1,1
9,140.17,home,18,1,114,0,0
3,274.51,home,1,1,4269,0,0
6,137.59,entertainment,19,0,5523,1,0
6,249.51,entertainment,20,0,33,1,1
19,277.76,clothing,3,0,37,0,1
5,465.54,clothing,3,0,101,1,1
11,94.29,clothing,5,1,681,1,0
4,112.04,food,8,1,1958,1,0
21,112.34,clothing,10,0,1,0,3
5,44.38,entertainment,2,0,389,1,1
19,457.99,entertainment,6,1,778,1,0
19,177.1,clothing,8,1,14,0,1
15,319.62,entertainment,19,0,216,1,1
22,7.82,clothing,19,0,68,0,2
2,475.85,entertainment,11,0,21,0,3
5,469.81,electronics,17,1,15,0,2
16,455.29,entertainment,4,0,164,1,1
9,360.8,electronics,14,0,681,1,1
20,34.0,beauty,18,0,169,1,0
4,268.85,food,2,1,1323,1,0
19,122.52,beauty,17,1,3,0,3
23,105.04,beauty,19,0,31,1,2
6,88.03,entertainment,1,1,1,0,2
22,111.27,electronics,3,0,39,1,1
23,378.29,food,15,1,356,1,0
20,435.13,food,3,1,532,1,0
14,284.18,beauty,10,0,3,0,2
23,111.48,entertainment,16,0,1068,1,0
2,203.44,home,4,1,6,0,3
14,398.36,beauty,18,0,94,1,2
19,8.49,electronics,4,1,6,0,1
8,378.24,entertainment,15,0,1076,1,2
5,25.19,home,10,1,13,0,2
10,108.31,clothing,10,0,166,1,0
6,43.41,home,9,0,582,1,0
10,18.6,electronics,11,1,262,1,0
10,86.09,electronics,14,0,8,0,3
7,391.93,home,9,1,3,0,2
1,368.25,home,8,0,111,0,2
12,139.94,electronics,2,1,3,0,1
10,167.2,clothing,3,0,185,1,0
5,230.01,home,15,1,2,0,1
17,97.76,clothing,4,0,296,0,2
7,69.57,electronics,4,1,1311,1,0
6,131.53,entertainment,7,0,28,0,3
2,443.47,home,2,1,161,1,0
1,203.61,clothing,3,0,89,0,1
8,428.65,entertainment,3,0,9829,0,2
21,199.47,home,12,0,26,0,3
18,220.64,home,18,1,1591,1,0
21,49.33,electronics,2,0,26,0,1
0,157.41,electronics,18,0,6,0,3
17,491.42,home,4,1,48,0,1
3,498.41,electronics,11,0,15,0,2
22,204.05,entertainment,14,0,166,0,3
10,68.98,home,13,0,1552,1,0
1,286.28,clothing,15,0,1932,1,3
15,435.65,entertainment,2,0,479,1,0
6,279.78,electronics,12,0,167,1,0
16,437.62,entertainment,15,0,36,1,2
6,365.62,clothing,20,0,42,0,3
20,346.41,home,9,1,275,0,0
7,183.58,home,16,1,1,0,2
5,311.6,food,7,1,1162,1,0
15,446.42,beauty,1,0,1,0,3
0,447.67,home,8,1,1,0,0
13,101.75,home,17,1,401,1,0
17,146.57,food,15,1,3829,0,0
10,362.8,entertainment,12,0,2809,1,0
2,278.77,home,14,0,6,0,3
4,239.29,electronics,8,0,3,0,2
0,469.84,beauty,6,1,290,1,0
13,101.24,electronics,2,1,820,0,0
4,50.47,entertainment,7,0,52,0,3
10,92.64,entertainment,7,0,68,0,1
16,280.52,food,7,1,10,0,1
9,141.59,electronics,12,0,2287,1,1
20,471.93,food,9,1,12,0,1
2,43.36,entertainment,11,0,13,0,3
9,495.86,electronics,16,0,198,1,0
2,317.73,home,10,1,293,0,1
9,192.39,home,4,0,494,1,0
19,60.07,entertainment,9,0,10,0,2
5,451.53,beauty,13,0,3,0,3
16,495.4,food,9,1,211,1,0
6,327.65,home,20,1,25,0,1
20,287.11,clothing,12,1,221,1,0
14,161.46,clothing,9,0,214,0,2
2,399.48,food,9,1,5,0,2
21,449.35,clothing,11,0,611,0,3
17,89.9,electronics,7,0,917,1,0
16,50.44,electronics,13,0,357,0,2
7,372.68,home,13,0,944,1,1
23,28.49,beauty,3,0,2,0,2
0,215.76,beauty,19,0,27,0,3
12,405.46,home,14,1,6,0,2
9,305.53,food,3,1,1,0,1
22,316.27,entertainment,11,1,194,1,0
8,221.7,electronics,19,1,3797,1,0
5,162.62,food,7,1,166,1,0
8,381.96,food,16,1,73,0,0
19,272.86,home,8,0,1122,1,0
5,34.74,entertainment,3,0,2134,0,2
17,151.2,electronics,2,0,15,0,1
12,310.85,beauty,15,0,132,1,1
1,466.06,beauty,3,0,3154,1,1
